PANEL	FILE	gene_id	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	IS_POSITIVE	qvalue	PROB
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000197226.wgt.RDat	ENSG00000197226	5	179862066	179907859	0.125922	rs249323	7.91	rs73334729	0.081	-6.52	-0.666	6309	1	top1	0.081	5.4e-11	0.666	0.505	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000169252.wgt.RDat	ENSG00000169252	5	148825245	148828687	0.128384	rs13163493	-3.39	rs2288781	0.14	-8.86	-0.451	4997	1	top1	0.14	3e-18	0.451	0.652	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000251169.wgt.RDat	ENSG00000251169	5	134506552	134509229	0.398236	rs4976329	9.43	rs377434	0.3485	-13.22	-0.69	3912	1	top1	0.35	1.7e-48	0.69	0.49	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000253417.wgt.RDat	ENSG00000253417	5	160931778	160938626	0.12657	rs75873486	12.9	rs11953285	0.274	-11.86	-1.99	4210	1	top1	0.27	1.1e-36	1.99	0.0462	0	0.366234437086093	0.633765562913907
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000155542.wgt.RDat	ENSG00000155542	5	56909260	56925532	0.037772	rs16887116	-3.82	rs62363895	0.0165	-4.8	0.492	4792	3	lasso	0.022	0.00045	-1.135	0.256	0	0.844165289256198	0.155834710743802
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000155506.wgt.RDat	ENSG00000155506	5	154712902	154817607	0.060037	rs13180899	7.16	rs4403231	0.0744	-6.47	0.506	3760	1	top1	0.074	3.4e-10	-0.506	0.613	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000174695.wgt.RDat	ENSG00000174695	5	83052846	83077863	0.28185	rs77080136	3.57	rs2407064	0.23297	11.29	0.578	3486	12	enet	0.24	7e-32	0.3233	0.746	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000067113.wgt.RDat	ENSG00000067113	5	55424854	55535050	0.201718	rs75187300	4.97	rs12697131	0.124	-8.16	-1.77	5245	1	top1	0.12	3e-16	1.77	0.0765	0	0.505914364640884	0.494085635359116
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000249740.wgt.RDat	ENSG00000249740	5	38710367	38845829	0.048013	rs144187032	-4.37	rs79240715	0.0671	6.13	-0.0169	4441	1	top1	0.067	2.5e-09	-0.0169	0.9865	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000248464.wgt.RDat	ENSG00000248464	5	44388732	44413989	0.35461	rs11743309	-11.4	rs60400597	0.34966	13.27	2.524	3191	33	enet	0.37	6.6e-53	3.5	0.000466	0	0.00724418181818182	0.992755818181818
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000251682.wgt.RDat	ENSG00000251682	5	61347126	61347716	0.15592	rs4290970	6.97	rs37690	0.016	4.92	-1.1599	3320	5	lasso	0.12	1.2e-15	-2.21	0.0271	0	0.2584	0.7416
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000272144.wgt.RDat	ENSG00000272144	5	43061395	43062441	0.151662	rs58731744	-5.74	rs593256	0.1989	-10.21	1.244	3430	1	top1	0.2	5.1e-26	-1.244	0.214	0	0.785760736196319	0.214239263803681
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000253203.wgt.RDat	ENSG00000253203	5	69639459	69679259	0.175544	rs142079695	-3.31	rs10039455	0.188	-7.61	0.398	1622	1	top1	0.19	1.5e-24	-0.398	0.691	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000185641.wgt.RDat	ENSG00000185641	5	116051917	116052289	0.474089	rs72811756	-11.23	rs62380051	0.3755	-14.03	-11.166	4294	73	enet	0.45	1.6e-66	12.2386	1.93e-34	1	1.155105e-31	1
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000151292.wgt.RDat	ENSG00000151292	5	123512099	123617045	0.667647	rs253417	8.54	rs4836049	0.578	-17	-0.179	4132	24	enet	0.58	1e-96	0.1366	0.891	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000145861.wgt.RDat	ENSG00000145861	5	160347751	160370641	0.029021	rs253001	9.65	rs62377654	0.0252	4.56	-0.82313	4338	3	lasso	0.032	3.6e-05	-1.5264	0.127	0	0.646481012658228	0.353518987341772
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000145703.wgt.RDat	ENSG00000145703	5	76403249	76708132	0.119645	rs247744	5.18	rs79286120	0.0911	7.17	-1.06	4933	1	top1	0.091	3.3e-12	-1.06	0.2886	0	0.87678730964467	0.12321269035533
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000120708.wgt.RDat	ENSG00000120708	5	136028895	136063818	0.151296	rs62387875	6.64	rs6890909	0.156	-8.95	-2.07	4345	1	top1	0.16	2.4e-20	2.068	0.0386	0	0.33003	0.66997
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000113262.wgt.RDat	ENSG00000113262	5	178978327	178996206	0.04009	rs7713219	6.06	rs58502672	0.02578	5.03	0.308	6462	1	top1	0.026	0.00018	0.308	0.758	1	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000083312.wgt.RDat	ENSG00000083312	5	72816312	72916733	0.123448	rs4704097	-10.45	rs6453246	0.047469	5.28	-0.233	3998	1	top1	0.047	5.2e-07	-0.233	0.816	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000182836.wgt.RDat	ENSG00000182836	5	41306954	41510628	0.034632	rs10064948	-3.98	rs16870140	0.01874	4.96	-0.807	3651	4	lasso	0.02	0.00085	-0.469	0.6387	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000113594.wgt.RDat	ENSG00000113594	5	38474963	38608354	0.137441	rs260084	-3.32	rs13159440	0.0853	-6.95	0.546	4302	1	top1	0.085	1.6e-11	-0.546	0.585	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000240376.wgt.RDat	ENSG00000240376	5	33162179	33162807	0.041249	rs78880735	-3.17	rs336517	0.00028	-4.05	-1.266	4300	1	top1	0.00028	0.29	1.266	0.205	1	0.768541121495327	0.231458878504673
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000081842.wgt.RDat	ENSG00000081842	5	140827958	141012344	0.034273	rs76323061	3.29	rs6891114	0.04952	5.86	-0.2748	3494	1	top1	0.05	3e-07	-0.2748	0.783	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000234553.wgt.RDat	ENSG00000234553	5	56536583	56537826	0.234907	rs74692194	-4.91	rs6881224	0.2063	10.23	-1.918	5006	1	top1	0.21	4.9e-27	-1.9176	0.0552	0	0.4104	0.5896
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000251093.wgt.RDat	ENSG00000251093	5	91226475	91227071	0.033691	rs3885064	5.34	rs114210898	0.00498	3.66	1.249	1718	18	enet	0.0087	0.021	2.106	0.0352	0	0.314435820895522	0.685564179104478
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000259802.wgt.RDat	ENSG00000259802	5	10352701	10353601	0.181188	rs28413077	7.96	rs28413077	0.1987	-10.04	7.964	4177	1	top1	0.2	5.3e-26	-7.964	1.66e-15	1	1.1039e-13	0.99999999999989
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000253731.wgt.RDat	ENSG00000253731	5	141373914	141512979	0.277209	rs4912840	-5.97	rs79460904	0.188122	-10.08	-3.8161	4254	2	lasso	0.27	8.9e-36	3.8226	0.000132	1	0.002394	0.997606
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000177034.wgt.RDat	ENSG00000177034	5	79976731	79991262	0.196535	rs371813	-7.39	rs79523934	0.0841	-7.09	-1.262	4704	1	top1	0.084	2.3e-11	1.262	0.207	0	0.7695	0.2305
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000170458.wgt.RDat	ENSG00000170458	5	140631728	140633701	0.531622	rs2547547	-5.04	rs1422779	0.45299	15.36	-1.2359	3149	7	lasso	0.46	3.4e-68	-1.37628	0.1687	0	0.711456338028169	0.288543661971831
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164171.wgt.RDat	ENSG00000164171	5	52989326	53094779	0.183331	rs26681	-3.26	rs9291942	0.202	-10.15	-0.4506	3975	1	top1	0.2	1.9e-26	0.4506	0.652	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000152939.wgt.RDat	ENSG00000152939	5	69415112	69444330	0.110724	rs138164917	4.26	rs853498	0.0905	7.46	0.442	2173	5	lasso	0.094	1.6e-12	0.571	0.568	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000146067.wgt.RDat	ENSG00000146067	5	177519788	177554541	0.155666	rs186948995	3.7	rs1982803	0.1962	10.1	0.4226	4769	1	top1	0.2	1.2e-25	0.4226	0.6726	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000113522.wgt.RDat	ENSG00000113522	5	132556019	132646344	0.145622	rs149584	8.47	rs10054049	0.0633	6.01	1.567	3306	1	top1	0.063	7.1e-09	1.5668	0.1172	0	0.618010572687225	0.381989427312775
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164309.wgt.RDat	ENSG00000164309	5	79689877	79800240	0.120465	rs6151615	-6.08	rs7732088	0.133	-8.61	-1.09	5052	8	enet	0.14	7e-18	1.24	0.216	0	0.790678899082569	0.209321100917431
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248727.wgt.RDat	ENSG00000248727	5	56457795	56481946	0.086091	rs72763481	-9.01	rs4635901	0.0458	5.37	-1.913	4887	1	top1	0.046	8.1e-07	-1.91	0.0557	0	0.411561111111111	0.588438888888889
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000145740.wgt.RDat	ENSG00000145740	5	69093646	69131069	0.290417	rs79664696	3.87	rs13188720	0.1864	10.05	0.2076	3000	6	lasso	0.2	1.4e-26	0.487	0.626	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000280161.wgt.RDat	ENSG00000280161	5	180810401	180811384	0.581244	rs823409	5.96	rs3734003	0.62662	-17.74	-1.9859	4642	11	lasso	0.63	1.2e-110	2.2081	0.0272	0	0.2584	0.7416
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000153140.wgt.RDat	ENSG00000153140	5	90392261	90409786	0.098311	rs35712350	9.53	rs1852726	0.0318	5.1	-3.15	1920	1920	blup	0.041	2.7e-06	-4.13	3.65e-05	1	0.0006935	0.9993065
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000279522.wgt.RDat	ENSG00000279522	5	112894933	112896531	0.084609	rs28652964	3.3	rs4957992	0.0365	5.92	-1.6152	4839	7	lasso	0.043	1.7e-06	-1.426	0.154	0	0.682733333333333	0.317266666666667
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164266.wgt.RDat	ENSG00000164266	5	147824568	147831786	0.112781	rs111492674	4.57	rs319225	0.0813	7.72	2.5665	4300	4	lasso	0.13	2.1e-17	2.1608	0.0307	0	0.282676153846154	0.717323846153846
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000174705.wgt.RDat	ENSG00000174705	5	172325000	172454523	0.314639	rs869236	4	rs1432963	0.251	11.5	0.173	5051	3	lasso	0.25	2.1e-33	0.171	0.864	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000064651.wgt.RDat	ENSG00000064651	5	128083766	128189688	0.273531	rs73784837	-11.5	rs3915633	0.315	12.9	-1.76	4314	29	enet	0.33	8.1e-45	-1.45	0.147	0	0.675	0.325
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000213523.wgt.RDat	ENSG00000213523	5	140537340	140558252	0.429489	rs356476	10.79	rs356476	0.32838	-13.32	10.79	3153	5	lasso	0.39	1.2e-55	-11.02	3.19e-28	1	5.4549e-26	1
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000113070.wgt.RDat	ENSG00000113070	5	140332843	140346631	0.146705	rs799833	4.36	rs659936	0.03063	-5.82	-0.1494	2974	6	lasso	0.042	2e-06	0.162	0.871	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000082068.wgt.RDat	ENSG00000082068	5	37379212	37753435	0.069384	rs112366960	-5.13	rs10941292	0.0885	-6.9	-1.347	4275	1	top1	0.088	6.8e-12	1.347	0.178	0	0.728785714285714	0.271214285714286
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000271119.wgt.RDat	ENSG00000271119	5	1594626	1611467	0.175481	rs6894860	-15.5	rs16900931	0.1007	8.21	1.542	6838	5	lasso	0.13	1.8e-16	1.67	0.0949	0	0.548769565217391	0.451230434782609
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000145721.wgt.RDat	ENSG00000145721	5	97091867	97142872	0.004243	rs7733470	-5.04	rs34023054	0.003422	3.75	0.67676	5465	3	lasso	0.0092	0.018	0.691	0.4895	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000254164.wgt.RDat	ENSG00000254164	5	173574938	173576275	0.010727	rs354957	10.2	rs747829	0.0251	-5.5	-0.738	5776	4	lasso	0.033	2.3e-05	0.372	0.71	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000095015.wgt.RDat	ENSG00000095015	5	56815574	56896152	0.126901	rs854038	14.78	rs62361959	0.0682	-6.2	-1.13	4762	1	top1	0.068	1.8e-09	1.13	0.259	0	0.844998113207547	0.155001886792453
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164190.wgt.RDat	ENSG00000164190	5	36876759	37066413	0.032802	rs34104370	7	rs2453291	0.00164	3.83	-1.5341	3879	3	lasso	0.007	0.034	-1.4309	0.152	1	0.676371747211896	0.323628252788104
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000112893.wgt.RDat	ENSG00000112893	5	109689366	109869625	0.313325	rs75216201	4.83	rs1567314	0.248	-11.22	1.011	4010	1	top1	0.25	6.3e-33	-1.011	0.3121	0	0.904561016949152	0.0954389830508475
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000152931.wgt.RDat	ENSG00000152931	5	60487713	60547657	0.272823	rs6881765	-10.51	rs298051	0.13457	8.35	-0.385	3182	4	lasso	0.23	4.8e-30	0.546	0.585	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000161055.wgt.RDat	ENSG00000161055	5	180590103	180591540	0.140811	rs1556105	4.91	rs73336105	0.1075	8.13	-1.89	5160	1	top1	0.11	3.2e-14	-1.89	0.0591	0	0.4210875	0.5789125
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164188.wgt.RDat	ENSG00000164188	5	36248434	36302114	0.378184	rs381402	-8.56	rs632503	0.28	12.53	-8.46	4338	34	enet	0.36	1.8e-50	-9.66	4.45e-22	1	4.438875e-20	1
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000251634.wgt.RDat	ENSG00000251634	5	71102898	71128753	0.282553	rs149039921	3.22	rs5013609	0.4125	14.38	-0.165	1887	1	top1	0.41	1e-59	-0.1646	0.869	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000254035.wgt.RDat	ENSG00000254035	5	178969390	178990116	0.110293	rs172058	-5.48	rs55689180	0.05349	6.1	-1.39881	6487	6	lasso	0.056	5.3e-08	-1.447	0.1479	0	0.675	0.325
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000035499.wgt.RDat	ENSG00000035499	5	60596912	60700190	0.281372	rs62366284	-6.21	rs3898713	0.1848	10.2	-0.55	3268	23	enet	0.2	2.1e-26	-0.621	0.5345	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000048162.wgt.RDat	ENSG00000048162	5	176383938	176388975	0.260044	rs28362590	4.85	rs267368	0.1265	8.09	-1.52005	4240	4	lasso	0.17	1.4e-22	-0.30516	0.7602	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000152582.wgt.RDat	ENSG00000152582	5	35617844	35814611	0.092902	rs2562580	5.55	rs13180031	0.0659	-5.87	-1.73	5273	1	top1	0.066	3.4e-09	1.734	0.083	0	0.5229	0.4771
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000234292.wgt.RDat	ENSG00000234292	5	91280097	91281142	0.265055	rs61473753	8.58	rs12517890	0.22242	-10.63	-0.373	1734	1	top1	0.22	2.8e-29	0.373	0.7095	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248874.wgt.RDat	ENSG00000248874	5	23951348	24178263	0.316934	rs10055390	-3.5	rs10941975	0.302	-12.7	0.769	1891	16	enet	0.31	6.6e-43	-0.703	0.482	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000188725.wgt.RDat	ENSG00000188725	5	61157709	61162474	0.42888	rs57587828	-10.91	rs57587828	0.321	12.74	-10.915	3343	4	lasso	0.37	5.3e-53	-11.594	4.42e-31	1	8.8179e-29	1
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000272354.wgt.RDat	ENSG00000272354	5	65020614	65020989	0.106434	rs58534110	8.32	rs6875030	0.0472	5.53	0.791	3329	1	top1	0.047	5.6e-07	0.791	0.429	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000251221.wgt.RDat	ENSG00000251221	5	80608623	80622524	0.19885	rs4704631	-4.14	rs61563388	0.0864	8.16	-0.280892	4858	3	lasso	0.11	7e-15	-0.1786	0.8582	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000207129.wgt.RDat	ENSG00000207129	5	88274258	88274376	0.273411	rs1863752	3.73	rs58474235	0.2278	-10.71	-0.25	2258	6	lasso	0.27	5.5e-36	0.215	0.83	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000153071.wgt.RDat	ENSG00000153071	5	39371675	39462300	0.023136	rs10461992	-5.63	rs7715755	0.08235	6.97	-5.56	4429	1	top1	0.082	3.7e-11	-5.56	2.7e-08	1	8.73486486486486e-07	0.999999126513514
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000255408.wgt.RDat	ENSG00000255408	5	140801028	141012344	0.123332	rs17287030	6.85	rs35569540	0.08108	7.53	-0.2816	3437	11	enet	0.093	2.2e-12	-1.4737	0.1406	0	0.673372111553785	0.326627888446215
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248309.wgt.RDat	ENSG00000248309	5	88883328	89466398	0.031158	rs80067674	-4.21	rs55930594	0.07087	-6.25	1.06823	2191	7	enet	0.075	2.8e-10	-1.20363	0.2287	0	0.810439411764706	0.189560588235294
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000214485.wgt.RDat	ENSG00000214485	5	150094302	150095048	0.082957	rs113180219	-4.5	rs7724384	0.072183	6.24	-0.3288	4652	1	top1	0.072	6.2e-10	-0.3288	0.742	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000174132.wgt.RDat	ENSG00000174132	5	100535305	100586741	0.132702	rs116095454	2.98	rs2249509	0.0701	6.66	-1.51	2630	22	enet	0.098	4.5e-13	-1.31	0.191	0	0.75352131147541	0.24647868852459
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248103.wgt.RDat	ENSG00000248103	5	181281375	181283652	0.302626	rs1556105	5.68	rs77017168	0.2249	-11.46	-0.366	3358	2	lasso	0.25	8e-33	0.366	0.7146	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000249035.wgt.RDat	ENSG00000249035	5	151676945	151724782	0.109911	rs182488	3.91	rs57900372	0.049983	6.74	-1.346	5252	2	lasso	0.069	1.3e-09	-1.423	0.155	1	0.684630996309963	0.315369003690037
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000127743.wgt.RDat	ENSG00000127743	5	149371324	149404202	0.138352	rs3756578	9.39	rs75055311	0.0642	5.83	-0.0195	4641	1	top1	0.064	5.4e-09	-0.0195	0.984	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000253213.wgt.RDat	ENSG00000253213	5	171251866	171252982	0.001015	rs56211601	-3.45	rs572192	0.0184	4.72	1.264	4190	1	lasso	0.035	1.4e-05	1.2644	0.2061	0	0.768541121495327	0.231458878504673
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000145779.wgt.RDat	ENSG00000145779	5	119268692	119399688	0.290974	rs6863983	18.97	rs6595113	0.23842	11.09	1.88	3966	3	lasso	0.24	1.3e-31	2.13	0.0335	0	0.3015	0.6985
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000069020.wgt.RDat	ENSG00000069020	5	66596361	67169595	0.260268	rs35614433	-3.96	rs165978	0.263	11.5	-0.175	4364	1	top1	0.26	4.7e-35	-0.175	0.861	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000113240.wgt.RDat	ENSG00000113240	5	178602664	178630615	0.116457	rs12658811	7.98	rs17832583	0.07756	-6.61	1.199	6432	1	top1	0.078	1.4e-10	-1.199	0.23	0	0.810439411764706	0.189560588235294
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000198961.wgt.RDat	ENSG00000198961	5	109334709	109409994	0.032848	rs10477975	-3.3	rs75480635	-0.00201	3.62	-1.5946	4286	1	lasso	0.015	0.004	-1.5946	0.111	0	0.594225	0.405775
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000253357.wgt.RDat	ENSG00000253357	5	167721363	167729124	0.240049	rs13162929	-4.5	rs1422823	0.158	-9.05	0.667	3562	1	top1	0.16	1.3e-20	-0.667	0.5048	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000134987.wgt.RDat	ENSG00000134987	5	111091716	111130502	0.067603	rs173898	-7.8	rs6861952	0.08256	7.17	0.483	3856	1	lasso	0.092	2.8e-12	0.483	0.629	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000171643.wgt.RDat	ENSG00000171643	5	76850001	76921650	0.535327	rs79499344	4.14	rs56075211	0.496	-15.81	0.601	5423	9	lasso	0.5	1.1e-76	-0.706	0.48	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000161021.wgt.RDat	ENSG00000161021	5	179732850	179796511	0.274869	rs113133493	-4.06	rs10038743	0.2019	-9.98	-2.8722	6709	7	lasso	0.26	9.5e-35	2.5146	0.0119	1	0.134380188679245	0.865619811320755
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000249129.wgt.RDat	ENSG00000249129	5	177971316	177972281	0.036859	rs10223205	5.1	rs58266928	0.0131	-4.43	0.14	5586	1	top1	0.013	0.006	-0.14	0.8889	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164616.wgt.RDat	ENSG00000164616	5	135930317	135951591	0.034039	rs6861657	12.5	rs2456162	0.0349	-4.57	-0.381	4269	1	top1	0.035	1.6e-05	0.381	0.703	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000085231.wgt.RDat	ENSG00000085231	5	69350984	69370013	0.453363	rs62356061	2.92	rs853811	0.3397	13.08	0.295	2251	1	top1	0.34	4.9e-47	0.295	0.7684	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000061455.wgt.RDat	ENSG00000061455	5	123089121	123194266	0.036501	rs12186518	-4.53	rs919241	0.0142	4.94	2.9587	3831	1	top1	0.014	0.0044	2.959	0.00309	0	0.0406453846153846	0.959354615384615
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000244968.wgt.RDat	ENSG00000244968	5	38556786	38671216	0.182415	rs1501696	9.48	rs56114410	0.1403	8.61	0.0711	4217	1	top1	0.14	2.6e-18	0.0711	0.9433	0	1	0
