gene_id	coloc	SMR.b	SMR.se	SMR.p	fastenloc	ecaviar	TWAS.Z	TWAS.P	PrediXcan.Z	PrediXcan.P	SMR.z	IS_POSITIVE	smrqvalue	twasqvalue	predixcanqvalue
ENSG00000272144	0.0959	-0.186923	0.0973139	0.05475	0.0	0.0019	-1.244	0.214	-1.32531714439392	0.1851	-1.92082528806265	0	0.6683678862273961	0.21423926380368097	0.07716763485477196
ENSG00000253203	0.0433	-0.0618276	0.103156	0.5489	0.0449	0.0249	-0.398	0.691	0.0	1.0	-0.599360192330063	0	0.19788671385748002	0.0	0.0
ENSG00000185641	0.9971	0.751729	0.0825375	8.412000000000001e-20	0.9964	0.2104	12.2386	1.93e-34	11.9778959100783	4.6389999999999996e-33	9.10772679085264	1	1.0	1.0	1.0
ENSG00000228737	0.0436	-0.0221869	0.304129	0.9418	0.00622	0.0015	0.0	1.0	0.0	1.0	-0.0729522669656626	0	0.096615371772525	0.0	0.0
ENSG00000151292	0.1142	0.0107459	0.0600758	0.858	0.03349	0.002	0.1366	0.891	0.143255003872333	0.8861	0.17887235792116	0	0.12273957978649996	0.0	0.0
ENSG00000145861	0.0534	-0.18024	0.222425	0.4177	0.02508	0.0016	-1.5264	0.127	0.0	1.0	-0.810340564235135	0	0.27086930165813705	0.353518987341772	0.0
ENSG00000271795	0.0489	-0.0944717	0.246392	0.7014	0.01202	0.0015	0.0	1.0	0.0	1.0	-0.38342032208838	0	0.15629640167088998	0.0	0.0
ENSG00000145703	0.0667	-0.149513	0.142388	0.2937	0.06106	0.0015	-1.06	0.2886	-1.06112742424011	0.2886	-1.05003932915695	0	0.35728627738056995	0.12321269035533	0.0
ENSG00000120708	0.1844	0.232586	0.115235	0.04355	0.08245	0.0022	2.068	0.0386	2.06812262535095	0.03863	2.01836247667809	0	0.702612761562582	0.66997	0.601378362068966
ENSG00000113262	0.2203	0.0624758	0.203025	0.7583	0.01766	0.0039	0.308	0.758	0.0	1.0	0.307724664450191	1	0.136068223201661	0.0	0.0
ENSG00000083312	0.0638	-0.0445843	0.191823	0.8162	0.03365	0.002	-0.233	0.816	0.0	1.0	-0.232424161857546	0	0.127371857031515	0.0	0.0
ENSG00000182836	0.0439	-0.100485	0.202434	0.6196	0.01394	0.0012	-0.469	0.6387	0.0	1.0	-0.496384006639201	0	0.17578487282394595	0.0	0.0
ENSG00000113594	0.0461	-0.0786831	0.144439	0.5859	0.07157	0.0016	-0.546	0.585	-0.46041551232338	0.6452	-0.544749686718961	0	0.18429634014066998	0.0	0.0
ENSG00000240376	0.0188	0.306054	0.252606	0.2257	0.01751	0.0017	1.266	0.205	0.0	1.0	1.21158642312534	1	0.389666705277143	0.23145887850467295	0.0
ENSG00000081842	0.055	-0.0475638	0.17327	0.7837	0.06175	0.0015	-0.2748	0.783	0.0	1.0	-0.274506839037341	0	0.135581536096246	0.0	0.0
ENSG00000234553	0.1616	-0.187264	0.099174	0.05899	0.1155	0.0027	-1.9176	0.0552	-1.91761219501495	0.05516	-1.88823683626757	0	0.653791313113563	0.5896	0.499799090909091
ENSG00000251093	0.0714	0.111667	0.315692	0.7235	0.0	0.0016	2.106	0.0352	0.0	1.0	0.353721348656285	0	0.14786572591680003	0.685564179104478	0.0
ENSG00000259802	0.9998	-0.794137	0.12635	3.274e-10	0.988	0.5655	-7.964	1.66e-15	-7.96445608139038	1.66e-15	-6.28521567075584	1	0.999999982226213	0.9999999999998896	0.9999999999999006
ENSG00000253731	0.8341	0.380622	0.106113	0.0003345	0.8628	0.0199	3.8226	0.000132	3.81607913970949	0.0001356	3.58694976110373	1	0.9942351652106088	0.997606	0.9972489288135594
ENSG00000177034	0.0752	0.181923	0.146442	0.2141	0.06817	0.0017	1.262	0.207	1.40030464775423	0.1614	1.24228704879748	0	0.40241682832646697	0.23050000000000004	0.12345246636771301
ENSG00000170458	0.0688	-0.0811991	0.0658624	0.2176	0.04791	0.0014	-1.37628	0.1687	-1.29598266308567	0.195	-1.23285971965795	0	0.40038027760163697	0.288543661971831	0.06815219123506
ENSG00000164171	0.0415	0.0449138	0.099764	0.6526	0.06292	0.0015	0.4506	0.652	0.450606763362885	0.6523	0.450200473116555	0	0.17158245454196996	0.0	0.0
ENSG00000225940	0.0964	0.40519	0.280329	0.1483	0.1651	0.0019	0.0	1.0	0.0	1.0	1.44540878753179	1	0.46683025021230196	0.0	0.0
ENSG00000152939	0.0409	0.0596429	0.135228	0.6592	0.04464	0.0273	0.571	0.568	0.441795766353607	0.6586	0.441054367438696	0	0.17158245454196996	0.0	0.0
ENSG00000146067	0.0372	0.0415536	0.0983943	0.6728	0.05547	0.0015	0.4226	0.6726	0.418337000626919	0.6757	0.422317146420067	0	0.16791789419817904	0.0	0.0
ENSG00000120306	0.0079	-0.348834	0.391192	0.3725	0.0007443	0.0015	0.0	1.0	0.0	1.0	-0.891720689584654	1	0.30388428579126703	0.0	0.0
ENSG00000113522	0.0862	0.268503	0.177254	0.1298	0.04802	0.0013	1.5668	0.1172	0.0	1.0	1.51479233190788	0	0.479476932627638	0.38198942731277497	0.0
ENSG00000164309	0.0709	0.129786	0.119972	0.2793	0.03711	0.0013	1.24	0.216	1.09022736549377	0.2756	1.0818024205648	0	0.36033470460899597	0.20932110091743095	0.0
ENSG00000248727	0.1073	-0.362129	0.201017	0.07163	0.0617	0.0018	-1.91	0.0557	0.0	1.0	-1.8014844515638	0	0.612192450777154	0.588438888888889	0.0
ENSG00000145740	0.0368	0.0272499	0.101341	0.788	0.05089	0.0121	0.487	0.626	0.275374756023092	0.783	0.268893142953	0	0.13381476007187698	0.0	0.0
ENSG00000280161	0.181	0.113632	0.0574575	0.04797	0.6583	0.0028	2.2081	0.0272	2.20204701616907	0.02766	1.97767045207327	0	0.689978559588455	0.7416	0.687650754716981
ENSG00000153140	0.6768	-0.610114	0.226156	0.006981	0.3737	0.0059	-4.13	3.65e-05	0.0	1.0	-2.69775730027061	1	0.9167071852402753	0.9993065	0.0
ENSG00000279522	0.0989	-0.276374	0.177321	0.1191	0.1338	0.0019	-1.426	0.154	0.0	1.0	-1.55860839945635	0	0.500301800827461	0.31726666666666703	0.0
ENSG00000164266	0.1285	0.336173	0.137813	0.01471	0.3891	0.004	2.1608	0.0307	2.33757828929259	0.01941	2.43934171667404	0	0.859899684148308	0.717323846153846	0.7554339999999999
ENSG00000249042	0.223	-0.521602	0.254316	0.04027	0.169	0.0029	0.0	1.0	0.0	1.0	-2.05099954387455	0	0.716082474151505	0.0	0.0
ENSG00000124275	0.0614	0.104165	0.176204	0.5544	0.0401	0.0015	0.0	1.0	0.0	1.0	0.591161381126422	0	0.19331557055900705	0.0	0.0
ENSG00000173261	0.0363	-0.436791	0.348283	0.2098	0.0005884	0.0015	0.0	1.0	0.0	1.0	-1.25412667284938	0	0.40679397619815105	0.0	0.0
ENSG00000174705	0.0402	0.0151789	0.0876649	0.8625	0.06888	0.0014	0.171	0.864	0.173163384199142	0.8625	0.17314683527843	0	0.12234066324972104	0.0	0.0
ENSG00000064651	0.0708	-0.136964	0.0784552	0.08085	0.05773	0.0016	-1.45	0.147	-1.62683211600256	0.1038	-1.7457606379182	0	0.583965964033412	0.32499999999999996	0.248002352941176
ENSG00000043143	0.0387	0.0133813	0.121736	0.9125	0.02424	0.0013	0.0	1.0	0.19866685237447	0.8425	0.109920647959519	0	0.10471913254112197	0.0	0.0
ENSG00000145912	0.0175	0.024788	0.249308	0.9208	0.03671	0.0015	0.0	1.0	0.0	1.0	0.0994272145298185	0	0.10118311986612405	0.0	0.0
ENSG00000213523	0.9994	-0.782203	0.0897027	2.783e-18	0.9974	0.3591	-11.02	3.19e-28	-10.6305191695275	2.149e-26	-8.71994934377672	1	0.9999999999999994	1.0	1.0
ENSG00000113070	0.0523	0.0259815	0.173936	0.8813	0.0669	0.0015	0.162	0.871	0.0	1.0	0.149373907644191	0	0.11482453219531297	0.0	0.0
ENSG00000082068	0.0719	0.194676	0.147119	0.1858	0.3282	0.0016	1.347	0.178	1.34693551063538	0.178	1.32325532392145	0	0.421968407333014	0.27121428571428596	0.09593670886076
ENSG00000271119	0.1228	0.190634	0.125747	0.1295	0.03386	0.002	1.67	0.0949	1.65484476089478	0.09796	1.51601231043285	0	0.479476932627638	0.45123043478260905	0.271688695652174
ENSG00000145687	0.0362	-0.602138	0.375655	0.109	0.001714	0.0015	0.0	1.0	0.0	1.0	-1.60290159854121	0	0.521918156407059	0.0	0.0
ENSG00000157111	0.0586	0.000337733	0.167582	0.9984	0.07585	0.0015	0.0	1.0	0.0	1.0	0.0020153298086906	0	0.09438894599508696	0.0	0.0
ENSG00000145721	0.0318	0.176703	0.269085	0.5114	0.01578	0.0018	0.691	0.4895	0.0	1.0	0.656680974413289	0	0.21905146244866502	0.0	0.0
ENSG00000254164	0.1159	0.133807	0.182788	0.4641	0.05423	0.0023	0.372	0.71	0.0	1.0	0.732033831542552	0	0.23948190243309597	0.0	0.0
ENSG00000095015	0.0792	0.182558	0.164188	0.2662	0.04099	0.0018	1.13	0.259	0.0	1.0	1.11188393792482	0	0.36526983666702795	0.15500188679245297	0.0
ENSG00000069011	0.0319	-0.48002	0.285593	0.09281	0.01535	0.0022	0.0	1.0	0.0	1.0	-1.68078349259261	0	0.5516980375840159	0.0	0.0
ENSG00000164190	0.0392	-0.406695	0.285953	0.155	0.03675	0.0017	-1.4309	0.152	0.0	1.0	-1.4222442149584	1	0.45712318126808804	0.32362825278810403	0.0
ENSG00000113558	0.0288	0.0577916	0.196468	0.7686	0.008361	0.0013	0.0	1.0	0.0	1.0	0.29415273734145	0	0.13605031990378602	0.0	0.0
ENSG00000112893	0.0549	-0.0897909	0.0907687	0.3226	0.04526	0.0016	-1.011	0.3121	-0.811119556427002	0.4173	-0.989227564127282	0	0.34079243439696505	0.09543898305084797	0.0
ENSG00000152931	0.0535	-0.0457472	0.118963	0.7006	0.0	0.0011	0.546	0.585	1.41045573553494	0.1584	-0.384549818010642	0	0.15629640167088998	0.0	0.12345246636771301
ENSG00000217128	0.0128	-0.3084	0.279056	0.2691	0.04624	0.0016	0.0	1.0	0.0	1.0	-1.10515452095637	0	0.36526983666702795	0.0	0.0
ENSG00000161055	0.1437	-0.231248	0.125528	0.06544	0.1411	0.0021	-1.89	0.0591	-1.8877032995224	0.05907	-1.84220253648588	0	0.628001476253233	0.5789124999999999	0.47233738805970105
ENSG00000164188	0.93	-0.648799	0.0911931	1.123e-12	0.9519	0.0286	-9.66	4.45e-22	-9.88230717717529	4.968e-23	-7.11456239561984	1	0.9999999999237936	1.0	1.0
ENSG00000251634	0.0378	-0.0116497	0.0707751	0.8693	0.07289	0.0166	-0.1646	0.869	-0.135368954687062	0.8923	-0.164601674882833	0	0.11853415048062999	0.0	0.0
ENSG00000254035	0.1123	-0.230934	0.169286	0.1725	0.05036	0.0021	-1.447	0.1479	0.0	1.0	-1.36416478621977	0	0.43573221408223395	0.32499999999999996	0.0
ENSG00000035499	0.0576	-0.055094	0.100309	0.5828	0.0	0.0012	-0.621	0.5345	-0.438199438220714	0.6612	-0.549242839625557	0	0.18429634014066998	0.0	0.0
ENSG00000048162	0.0991	-0.186406	0.124605	0.1347	0.08785	0.0019	-0.30516	0.7602	-0.970691371461475	0.3317	-1.49597528189077	0	0.47534561993880997	0.0	0.0
ENSG00000152582	0.1263	0.296494	0.178153	0.09606	0.07897	0.0019	1.734	0.083	0.0	1.0	1.66426610834507	0	0.549225041549502	0.47709999999999997	0.0
ENSG00000234292	0.0945	0.0361971	0.097208	0.7096	0.005953	0.0021	0.373	0.7095	0.372584104537964	0.7095	0.372367500617233	0	0.15335078995128704	0.0	0.0
ENSG00000283602	0.0066	-0.314174	0.322762	0.3304	0.006795	0.0018	0.0	1.0	0.0	1.0	-0.973392158928251	0	0.330957395462236	0.0	0.0
ENSG00000248874	0.0423	-0.0607491	0.079121	0.4426	0.04351	0.0015	-0.703	0.482	-0.702973183796052	0.4821	-0.767799951972296	0	0.253628671886282	0.0	0.0
ENSG00000188725	1.0	-0.821048	0.0960612	1.262e-17	0.9989	0.8712	-11.594	4.42e-31	-11.4731486649051	1.8e-30	-8.54713453506723	1	0.999999999999998	1.0	1.0
ENSG00000272354	0.0587	0.143407	0.183199	0.4337	0.05915	0.0016	0.791	0.429	0.0	1.0	0.782793574200733	0	0.25943407557892095	0.0	0.0
ENSG00000251221	0.0464	-0.0348282	0.124061	0.7789	0.05823	0.0015	-0.1786	0.8582	-0.185961489963492	0.8525	-0.280734477394185	0	0.13605031990378602	0.0	0.0
ENSG00000113621	0.0518	-0.0605081	0.172815	0.7262	0.01485	0.0016	0.0	1.0	-0.379215445637971	0.7045	-0.350132222318664	0	0.14689108788247895	0.0	0.0
ENSG00000186952	0.0652	0.0235269	0.385538	0.9513	0.0	0.0017	0.0	1.0	0.0	1.0	0.0610235566922067	0	0.096615371772525	0.0	0.0
ENSG00000207129	0.0373	0.0232198	0.0929585	0.8028	0.06447	0.0014	0.215	0.83	0.217338034651458	0.8279	0.249786732789363	0	0.129236386272795	0.0	0.0
ENSG00000153071	0.9919	-0.788984	0.180089	1.181e-05	0.9823	0.0908	-5.56	2.7e-08	0.0	1.0	-4.3810782446457	1	0.9997383112151338	0.9999991265135135	0.0
ENSG00000255408	0.0631	-0.0722419	0.133051	0.5872	0.1613	0.0016	-1.4737	0.1406	-0.281599014997482	0.7783	-0.542963976219645	0	0.18429634014066998	0.32662788844621504	0.0
ENSG00000248309	0.0721	-0.168448	0.159821	0.2919	0.1323	0.0016	-1.20363	0.2287	-1.06823396682739	0.2854	-1.05397913916194	0	0.35728627738056995	0.18956058823529398	0.0
ENSG00000214485	0.0398	-0.0524829	0.159841	0.7427	0.07014	0.0016	-0.3288	0.742	0.0	1.0	-0.328344417264657	0	0.14381884774568898	0.0	0.0
ENSG00000171522	0.0474	-0.269738	0.226407	0.2335	0.05774	0.0017	0.0	1.0	0.0	1.0	-1.19138542536229	0	0.38183369545855295	0.0	0.0
ENSG00000174132	0.0723	-0.227938	0.154856	0.141	0.1814	0.0021	-1.31	0.191	-1.39666438914686	0.1625	-1.47193521723408	0	0.47391318597113696	0.24647868852458998	0.12345246636771301
ENSG00000248103	0.0458	0.0321593	0.0879856	0.7147	0.0986	0.0011	0.366	0.7146	0.365669101476669	0.7146	0.365506401047444	0	0.15099767538797104	0.0	0.0
ENSG00000249035	0.0827	-0.203847	0.154378	0.1867	0.162	0.0022	-1.423	0.155	-1.34644830226898	0.1782	-1.32044073637435	1	0.420827988244298	0.31536900369003695	0.09593670886076
ENSG00000127743	0.0432	-0.00341583	0.175068	0.9844	0.02761	0.001	-0.0195	0.984	-0.129247588516412	0.8972	-0.0195114469806018	0	0.09438894599508696	0.0	0.0
ENSG00000253213	0.0358	0.264436	0.216174	0.2212	0.07491	0.0017	1.2644	0.2061	0.0	1.0	1.22325534060525	0	0.3980734220376	0.23145887850467295	0.0
ENSG00000263432	0.1937	-0.407527	0.189551	0.03156	0.09397	0.0024	0.0	1.0	-1.98903179168701	0.0467	-2.14995964146852	1	0.758687430997477	0.0	0.554925
ENSG00000145779	0.1375	0.171751	0.0924754	0.06327	0.09685	0.002	2.13	0.0335	1.88113987445831	0.05995	1.85726149873372	0	0.638444038724547	0.6985	0.472087794117647
ENSG00000069020	0.0394	-0.0152813	0.0873483	0.8611	0.0333	0.0015	-0.175	0.861	-0.174963906407356	0.8611	-0.174946736227265	0	0.12273957978649996	0.0	0.0
ENSG00000113240	0.0786	-0.182766	0.154825	0.2378	0.1058	0.002	-1.199	0.23	-1.38829636629833	0.165	-1.18046827062813	0	0.37953215393854	0.18956058823529398	0.11828125
ENSG00000198961	0.0059	-0.447572	0.307253	0.1452	0.01305	0.0019	-1.5946	0.111	0.0	1.0	-1.45668878741623	0	0.4697903070385	0.405775	0.0
ENSG00000215218	0.0537	-0.272555	0.287364	0.3429	0.005642	0.0015	0.0	1.0	0.0	1.0	-0.948466056986957	0	0.32741963863051804	0.0	0.0
ENSG00000164338	0.1128	0.00152496	0.269369	0.9955	0.002639	0.0015	0.0	1.0	0.0	1.0	0.0056612305053662	1	0.09438894599508696	0.0	0.0
ENSG00000253357	0.0439	-0.0738378	0.110987	0.5059	0.03439	0.0016	-0.667	0.5048	-0.683411300182343	0.4943	-0.665283321470082	0	0.22021755684544597	0.0	0.0
ENSG00000170074	0.0389	-0.193005	0.338877	0.569	0.00167	0.0016	0.0	1.0	0.0	1.0	-0.569542931506122	0	0.18924695575207995	0.0	0.0
ENSG00000134987	0.0433	0.0675664	0.140178	0.6298	0.02889	0.0013	0.483	0.629	0.483044683933258	0.6291	0.482004308807373	0	0.17578487282394595	0.0	0.0
ENSG00000171643	0.0543	-0.0397324	0.0661065	0.5478	0.07708	0.0014	-0.706	0.48	-0.655398341015726	0.5122	-0.601036206727024	0	0.19788671385748002	0.0	0.0
ENSG00000161021	0.526	0.290093	0.10478	0.00563	0.5488	0.0099	2.5146	0.0119	2.73940677815817	0.006155	2.76859133422409	1	0.9297380117365365	0.8656198113207549	0.9112345180722892
ENSG00000249129	0.0406	-0.031133	0.222984	0.889	0.02841	0.0012	-0.14	0.8889	0.0	1.0	-0.139619883040936	0	0.11386565514879199	0.0	0.0
ENSG00000164616	0.0424	0.081977	0.215907	0.7042	0.0167	0.0012	0.381	0.703	0.0	1.0	0.379686624333625	0	0.15629640167088998	0.0	0.0
ENSG00000085231	0.0392	0.0227929	0.0774065	0.7684	0.06414	0.018	0.295	0.7684	0.294519454240799	0.7684	0.294457183828231	0	0.13605031990378602	0.0	0.0
ENSG00000061455	0.5599	0.598413	0.235209	0.01095	0.4523	0.0085	2.959	0.00309	0.0	1.0	2.5441756055253	0	0.881534603120284	0.9593546153846154	0.0
ENSG00000244968	0.0413	0.00213711	0.11092	0.9846	0.023	0.0013	0.0711	0.9433	0.083108578792538	0.9338	0.0192671294626758	0	0.09438894599508696	0.0	0.0
ENSG00000134982	0.0945	-0.0433901	0.0935715	0.6429	0.09588	0.0011	-1.852	0.0641	-1.83467866908273	0.06655	-0.463710638388826	0	0.17451922031119305	0.548660588235294	0.442934615384615
ENSG00000125347	0.1776	0.123744	0.0595031	0.03756	0.1213	0.0017	2.069	0.03857	2.07966312956362	0.03756	2.07962274234452	0	0.726302640113146	0.66997	0.609049391304348
ENSG00000145850	0.0175	-0.160923	0.238736	0.5003	0.01004	0.0018	0.0	1.0	0.0	1.0	-0.67406256283091	0	0.221022247227314	0.0	0.0
ENSG00000272086	0.9941	0.653439	0.108463	1.696e-09	0.8954	0.1739	7.88	3.23e-15	8.21366803842649	2.145e-16	6.02453371195707	1	0.999999919937471	0.9999999999998067	0.9999999999999858
ENSG00000248544	0.0624	-0.0775121	0.0676157	0.2516	0.08395	0.0017	-1.089	0.276	-1.10890278762516	0.2675	-1.14636245723996	0	0.36828879274832105	0.13965625000000004	0.0
ENSG00000196670	0.0441	-0.0484805	0.152242	0.7501	0.1123	0.0016	-0.286	0.775	0.0	1.0	-0.318443662064345	0	0.13908688851837903	0.0	0.0
ENSG00000113013	0.1361	0.375421	0.205267	0.06741	0.0	0.002	1.9507	0.0511	0.0	1.0	1.82893986856143	0	0.620773820199812	0.610403184713376	0.0
ENSG00000082213	0.0304	-0.197225	0.226975	0.3849	0.0303	0.0014	-0.8853	0.376	0.0	1.0	-0.868928296067849	0	0.29251484638355596	0.03158838709677403	0.0
ENSG00000260686	0.9886	0.620137	0.11322	4.319e-08	0.8572	0.0545	6.78	1.18e-11	6.77976293883547	1.204e-11	5.47727433315669	1	0.9999983829758758	0.9999999995443677	0.999999999519604
ENSG00000175749	0.9094	0.377618	0.0917017	3.823e-05	0.7428	0.0103	5.198	2.01e-07	5.25016008063571	1.52e-07	4.11789530619389	1	0.9992168233667879	0.9999946534	0.9999953347692307
ENSG00000280047	0.0469	-0.0909775	0.184893	0.6227	0.04643	0.0016	-0.649	0.516	0.0	1.0	-0.492054864164679	0	0.17578487282394595	0.0	0.0
ENSG00000151883	0.1546	0.0235843	0.123492	0.8485	0.02445	0.0025	0.0	1.0	0.0	1.0	0.190978362970881	0	0.12287130460703999	0.0	0.0
ENSG00000249492	0.0501	-0.0726866	0.132894	0.5844	0.09075	0.0015	-0.4453	0.6561	-0.390569402294863	0.6961	-0.546951705870844	0	0.18429634014066998	0.0	0.0
ENSG00000242477	0.0292	-0.257842	0.267749	0.3355	0.08988	0.0018	-0.994	0.3202	0.0	1.0	-0.962998928100572	1	0.32741963863051804	0.09011061320754699	0.0
ENSG00000262576	0.0668	0.22806	0.221475	0.3031	0.02964	0.0018	0.0	1.0	0.0	1.0	1.0297324754487	0	0.35449715252150804	0.0	0.0
ENSG00000261037	0.0429	-0.560944	0.244244	0.02164	0.4683	0.0042	0.0	1.0	0.0	1.0	-2.29665416550662	1	0.8089779779291291	0.0	0.0
ENSG00000169247	0.1669	0.218814	0.109552	0.04579	0.1043	0.0024	2.041	0.0413	1.92118644714356	0.05471	1.99735285526508	0	0.694989821721052	0.651858450704225	0.500092595419847
ENSG00000145692	0.056	-0.0786391	0.0778538	0.3125	0.04623	0.0018	-1.048	0.295	0.0	1.0	-1.01008685510534	0	0.34875621553273595	0.11721250000000005	0.0
ENSG00000131732	0.0301	0.933509	0.440549	0.03409	0.003236	0.0015	0.0	1.0	0.0	1.0	2.11896747013386	0	0.7447355758541949	0.0	0.0
ENSG00000279821	0.3375	-0.277049	0.112863	0.0141	0.2489	0.0055	0.0	1.0	-2.64408869949928	0.008191	-2.45473715921072	0	0.863311372426429	0.0	0.885895279069767
ENSG00000251187	0.0244	0.0594084	0.207117	0.7742	0.03235	0.0016	0.2873	0.7739	0.0	1.0	0.286834977331653	0	0.13605031990378602	0.0	0.0
ENSG00000249781	0.048	0.0685488	0.0969332	0.4795	0.09769	0.0014	0.541	0.588	0.578789727598045	0.5627	0.707175663240252	0	0.229098926920016	0.0	0.0
ENSG00000253968	0.1612	-0.394334	0.296657	0.1838	0.002485	0.0028	0.0	1.0	0.0	1.0	-1.3292590432722	0	0.421968407333014	0.0	0.0
ENSG00000233913	0.0432	-0.383239	0.310662	0.2173	0.003801	0.0016	0.0	1.0	0.0	1.0	-1.23362046210995	0	0.40038027760163697	0.0	0.0
ENSG00000249850	0.061	-0.0742255	0.0874872	0.3962	0.1105	0.0016	-0.85	0.3951	-0.850428342819214	0.3951	-0.848415539644657	1	0.285061890547077	0.012973750000000006	0.0
ENSG00000156453	0.3928	0.975495	0.345201	0.004715	0.2011	0.0054	3.947	7.91e-05	0.0	1.0	2.82587535957312	1	0.9390556142780723	0.9985205828125	0.0
